stock_id,roc_year,roc_month,announce_date,source,url,chunks,verdict,note
2615,112,2,2023-03-10,m_txt,,[],approve,"本筆 dump 明確指向2615萬海112/2，DATE為2023-03-10，TITLE含單月73.12億元、年減69.12%、前2月累計168.07億元；公司名與股號吻合，搜尋均針對萬海2615與112/2，無不相干公司完整標題污染，error為null且worker_verdict為success。雖然chunks與URL為空，StockGo、WantGoo與Goodinfo月營收資料一致列出2023/2單月7,311,641千元、去年同期23,678,858千元、年減69.12%，累計16,807,200千元、去年累計56,189,848千元、累計年減70.09%，精確支撐TITLE的單月、年增與累計四捨五入值；Yahoo公告相關報導與民視報導均指出萬海於2023-03-10公布2月營收73.12億元。DB同檔112年其他月份資料雖不完整，但既有111/2公告日2022-03-10及111/12公告日2023-01-10與3/10節奏一致，MOPS基準無此筆，故核准。"
3002,112,2,2023-03-07,m_txt,,[],approve,"本筆 dump 明確指向3002歐格112/2，DATE為2023-03-07，TITLE含單月0.29億元、年減43.24%、前2月累計0.77億元；公司名與股號吻合，7條搜尋均圍繞歐格3002與112/2，無不相干完整標題污染，error為null且worker_verdict為success。雖然chunks與URL為空，StockGo月營收表列出2023/2單月28,634千元、去年同期50,444千元、年減43.24%，累計77,156千元、去年累計101,367千元、累計年減23.88%，精確支撐TITLE；Yahoo公告標題也列歐格2023年2月合併營收2863.4萬元、年增-43.24%，Goodinfo亦列約0.29億、年增-43.2%、累計0.77億。DB同檔112/1公告日2023-02-08、112/3為2023-04-07、112/4為2023-05-08、112/5為2023-06-07，3/7落在合理公告節奏，MOPS基準無此筆，故核准。"
3363,112,2,,,,[],reject,"3363上詮112/2本輪完整dump雖執行58次搜尋，但核心結果為DATE: NONE、extracted=null、url_check=null、chunks=[]，且worker_verdict=failed；recommend為review而非retry條件。搜尋內容後段只是反覆猜測80,112、193,751及可能標題，沒有落地可核驗的公告日期、URL或完整來源摘錄，無法把月份與日期證據串起來。DB鄰近月份僅能確認時序：112/1為2023-02-10、112/3為2023-04-10、112/4為2023-05-09、112/5為2023-06-09；本筆仍無公告日。MOPS對3363查詢112年回傳空結果，不能補足缺失證據。依規則本筆為有搜尋但未完成搜尋證據，故拒絕且不retry。"
3489,112,2,2023-03-06,m_txt,,[],approve,"本筆完整dump指向3489森寶112/2：DATE=2023-03-06，TITLE為「森寶2月營收0.27億元年減56.1% 1—2月達1.15億元」，extracted同日同標題、source=m_txt，error=null、worker_verdict=success、recommend=review；10條搜尋皆圍繞股號、公司、112/2與標題數字，無無關完整標題污染。雖然chunks、URL與url_check為空，Yahoo營收表、WantGoo及Goodinfo的2023/2資料均交叉列出合併營收約27,079千元、去年同期61,680千元、年減約56.10%，112年前兩月累計114,905千元、年減約32.5%，與dump標題的0.27億元、56.1%、1.15億元一致；Goodinfo另列約0.271億及累計1.15億。DB同檔112/3至112/12公告日依序落在次月4至10日（112/3=2023-04-10、112/4=05-08、112/5=06-06、112/6=07-05），2023-03-06符合該檔正常申報節奏；112/1目前未完成，不能作反證。MOPS查詢3489/112回傳空結果，屬無官方重大訊息基準，未與本筆衝突。日期、公司、月份與合併數字均有支持，故核准。"
3494,112,2,2023-03-10,m_txt,https://www.nstock.tw/news/article_c?id=258487,[],approve,"本筆完整dump指向3494誠研112/2：DATE=2023-03-10，TITLE為「誠研2月營收0.60億元年增56.48% 1—2月達0.95億元」，URL為nstock文章且url_check=ok，extracted同日同標題、worker_verdict=success、error=null、recommend=review；9條搜尋均鎖定股號、公司、112/2與營收數字，無不相關完整標題污染。Yahoo營收表明列2023/2合併營收59,792千元、年增56.48%、前兩月累計94,670千元、年增32.23%；WantGoo同列59,792、38,210去年同期、56.48%及累計94,670，CMoney在2023-03-10發表同月公告並列合併營收5.98千萬元、年增56.48%、前兩月約9.47千萬元，精確支撐標題。DB同檔112/1為2023-02-10、112/3為2023-04-11、112/4為2023-05-10，3/10符合該檔次月申報節奏；MOPS查詢3494/112回傳空結果，無衝突。故核准。"
3580,112,2,2023-03-08,m_txt,https://www.nstock.tw/news/article_c?id=256473,[],approve,"本筆完整dump指向3580友威科112/2：DATE=2023-03-08，TITLE為「友威科2月營收0.60億元年增60.4% 1—2月達0.76億元」，URL為nstock文章且url_check=ok，extracted同日同標題、worker_verdict=success、error=null、recommend=review；16條搜尋均鎖定股號、公司、月份與標題，沒有不相關完整標題污染。Yahoo、WantGoo、Goodinfo及愛玩股均交叉列出2023/2合併營收60,017千元、去年同期37,417千元、年增60.4%，前兩月累計75,672千元、年減14.5%，精確支撐標題；鉅亨同標題公告也列出相同兩組數字（該站頁面後來以2023-03-16發表，屬轉載時間，不取代dump來源日期）。DB同檔112/1公告日2023-02-08、112/4為2023-05-09、112/6為2023-07-07，3/8落在正常次月申報節奏；112/3與112/5尚未成功，不能作反證。MOPS查詢3580/112回傳空結果，沒有官方日期衝突。故核准。"
4543,112,2,,,,[],reject,"4543萬在112/2先因無搜尋且recommend=retry執行一次合法retry；重試後完整dump雖有46次搜尋，仍為DATE: NONE、extracted=null、url_check=null、chunks=[]、worker_verdict=failed，且error=null、recommend=review。搜尋只留下反覆猜測「萬在2月營收0.68億元」及67,770、113,925等關鍵字，沒有可核驗的公告日期、來源URL或完整結果摘錄，不能把月份與日期證據連結；因此重試後不具備再次retry條件。DB鄰近成功資料僅有112/1於2023-02-08、112/10於2023-11-08，其餘多月亦未成功，無法推出本筆日期。MOPS查詢4543/112回傳空結果，不能補足缺失。證據不足，故拒絕；本輪不使用套版結論。"
4760,112,2,2023-03-06,m_txt,,"[""cnyes.com""]",approve,"本筆完整dump指向4760勤凱112/2：DATE=2023-03-06，TITLE為「勤凱科技2月營收0.71億元年減12.4% 1—2月達1.26億元」，extracted同日同標題、source=m_txt，error=null、worker_verdict=success、recommend=review；14條搜尋均鎖定股號、公司、月份與營收，chunks僅記錄cnyes.com，無不相關完整標題污染。Goodinfo月營收表明列2023/2合併營收0.708億、年增-12.4%、累計1.26億、累計年增-30.1%；StockGo表列合併營收70,767千元、去年同期80,781千元、年增-12.40%、累計126,478千元，精確支撐dump標題的約0.71億、12.4%及1.26億。DB同檔112/5=2023-06-06、112/6=07-06、112/7=08-07、112/8=09-06、112/9=10-06、112/10=11-07、112/11=12-06、112/12=2024-01-08，3/6符合次月申報節奏；112/1、3、4尚未成功，不能作反證。MOPS查詢4760/112回傳空結果，無官方日期衝突。故核准。"
6921,112,2,,,,[],reject,6921嘉雨思-創112/2完整dump只有8條與股號、公司名及月份相關的搜尋，但text為DATE: NONE、extracted=null、url_check=null、chunks=[]，worker_verdict=failed且recommend=review；沒有公告日期、URL、標題或可核驗營收摘錄，故不是可retry的未搜尋情形，而是搜尋後仍無證據。DB中112/1、3、5、6、8、9、11亦未成功，112/4、7、10、12為failed，沒有任何鄰月日期可支持本筆。MOPS查詢6921/112回傳空結果，也無法補足官方申報日。證據不足，故拒絕。
7402,112,2,2023-03-05,m_txt,,"[""line.me""]",approve,"本筆完整dump指向7402邑錡112/2：DATE=2023-03-05，TITLE為「邑錡112年2月營收3413萬、年減31.11%」，extracted同日同標題、source=m_txt，error=null、worker_verdict=success、recommend=review；10條搜尋均圍繞股號、公司、112/2與標題數字，chunks僅記錄line.me，無不相關完整標題污染。愛玩股與阿股達均列2023/2營收約0.34億元、年增-31.11%，Yahoo歷史營收亦列該月合併營收34,132千元；數字精確支持標題。DATE為週日，但DB同檔112/1也記為2023-02-05週日，後續112/3=2023-04-07、112/4=05-05、112/5=06-05，顯示此檔來源日期可落在週末，3/5並非日期格式或時序異常。MOPS查詢7402/112回傳空結果，無官方重大訊息日期衝突。故核准。"
2417,112,3,2023-04-14,m_txt,,"[""cnyes.com""]",approve,"本筆完整dump指向2417圓剛112/3：DATE=2023-04-14，TITLE為「圓剛3月營收2.92億元年減11.02% 1—3月達7.04億元」，extracted同日同標題、source=m_txt，error=null、worker_verdict=success、recommend=review；8條搜尋均圍繞股號、公司、112/3與標題，chunks記錄cnyes.com，無不相關完整標題污染。Yahoo、WantGoo、Goodinfo及Fubon月營收資料交叉支持2023/3合併營收約292,331千元、年增-11.02%，前3月累計704,463千元、年增-25.14%，與標題2.92億、7.04億完全相符。DB同檔112/1=2023-02-04、112/2=2023-03-04、112/4=2023-05-05、112/5=2023-06-05，4/14位於正常次月申報窗口且與該檔歷史節奏相容；MOPS查詢2417/112回傳空結果，無官方日期衝突。故核准。"
2516,112,3,2023-04-11,m_txt,,"[""cmnews.com.tw""]",approve,"本筆完整dump指向2516新建112/3：DATE=2023-04-11，TITLE為「【2023/03月營收公告】新建(2516) 三月營收8.54億元，表現亮眼、呈現雙成長，創近19個月以來新高，年增82.77%」，extracted同日同標題、source=m_txt，error=null、worker_verdict=success、recommend=review；18條搜尋均鎖定股號、公司、112/3與標題，chunks記錄cmnews.com.tw，沒有不相關完整標題污染。Fubon月營收資料列112/03合併營收853,884千元、去年同期467,185千元、年增82.77%、前3月累計1,963,328千元，Goodinfo與Yahoo亦列約8.54億及前3月約19.63億，精確支持dump標題。DB同檔112/1=2023-02-10、112/2=2023-03-10、112/5=2023-06-09，4/11符合正常次月申報節奏；112/4與112/12未成功，不能作反證。MOPS查詢2516/112回傳空結果，無官方日期衝突。故核准。"
4550,112,3,2023-04-11,m_txt,,"[""cmoney.tw""]",approve,"本筆完整dump指向4550長佳112/3：DATE=2023-04-11，TITLE為「【2023/03月營收公告】長佳(4550) 三月營收月減年增，全年營運續看向上」，extracted同日同標題、source=m_txt，error=null、worker_verdict=success、recommend=review；19條搜尋均圍繞股號、公司、112/3及營收，chunks記錄cmoney.tw，無不相關完整標題污染。CMoney同標題文章日期為2023-04-11，並列合併營收139,613千元、去年同期105,491千元、年增32.35%、前3月累計418,809千元、年增53.90%；WantGoo、Yahoo、Goodinfo及PTT轉錄的MOPS結果均支持同一組數字，足以核對標題與月份。DB同檔112/1=2023-02-09、112/2=2023-03-10、112/5=2023-06-07，4/11符合次月公告節奏；112/4未成功不能作反證。MOPS直接查詢4550/112回傳空結果，但沒有與日期衝突。故核准。"
4582,112,3,,,,[],reject,"4582聚恆-創112/3完整dump雖執行39次搜尋，但text為DATE: NONE、extracted=null、url_check=null、chunks=[]，worker_verdict=failed且recommend=review；搜尋後段反覆猜測33,567、208,884及2.09億等關鍵字，沒有可核驗公告日期、URL或完整來源摘錄，不能形成月份與日期證據。DB鄰月只有112/1=2023-02-09、112/2=2023-03-09、112/9=2023-10-06成功，其餘多月未成功或failed，無法支持本筆日期；MOPS查詢4582/112回傳空結果，也不能補足。因已實際搜尋而非根本未搜尋，不能retry；證據不足，故拒絕。"
6165,112,3,2023-04-10,m_txt,,"[""cnyes.com""]",approve,"本筆完整dump指向6165浪凡112/3：DATE=2023-04-10，TITLE為「浪凡3月營收2.26億元年減11.9% 1—3月達6.51億元」，extracted同日同標題、source=m_txt，error=null、worker_verdict=success、recommend=review；10條搜尋均鎖定股號、公司、112/3與標題，chunks記錄cnyes.com，無不相關完整標題污染。Goodinfo列2023/3合併營收約2.26億、年增-11.9%、累計6.51億、累計年增-6.52%；Yahoo、WantGoo及公司每月營收頁也支持同月約226,214千元與累計約651,000千元，與標題一致。DB同檔112/1=2023-02-07、112/2=2023-03-10、112/4=2023-05-10、112/5=2023-06-08，4/10符合該檔次月公告節奏；MOPS查詢6165/112回傳空結果，無日期衝突。故核准。"
6270,112,3,2023-04-07,m_txt,,[],approve,"本筆完整dump指向6270倍微112/3：DATE=2023-04-07，TITLE為「倍微3月營收3.97億元年減23.08% 1—3月達10.99億元」，extracted同日同標題、source=m_txt，error=null、worker_verdict=success、recommend=review；20條搜尋均鎖定股號、公司、月份與標題，無不相關完整標題污染。WantGoo與Yahoo列2023/3合併營收396,593千元、去年同期515,607千元、年減23.08%、累計1,098,752千元，Goodinfo同列約3.97億、累計10.99億及相同年增率，精確支持標題。DB同檔112/1=2023-02-08、112/4=2023-05-08、112/5=2023-06-08，4/7符合次月公告節奏；112/2未成功不能作反證。MOPS查詢6270/112回傳空結果，無官方日期衝突。故核准。"
6534,112,3,,,,[],reject,6534正瀚-創112/3的完整dump雖有20條搜尋且查詢均包含6534、正瀚與2023年3月營收，但模型原文只有DATE: NONE，TITLE與URL均缺失，extracted=null、chunks=[]、url_check=null、worker_verdict=failed、recommend=review；因此沒有可核對的公告日期、營收金額或原文來源，不能把日期寫入資料庫。DB鄰月僅見112/1=2023-02-09、112/2=2023-03-09，這只能說明通常次月公告，不能補出本筆日期；MOPS查詢6534/112回傳空結果，無官方日期可支持。故拒絕。
6921,112,3,,,,[],reject,6921嘉雨思-創112/3的完整dump顯示12條搜尋，查詢集中於6921、嘉雨思與2023年3月／4月營收，但模型原文只有DATE: NONE，TITLE與URL缺失，extracted=null、chunks=[]、url_check=null、worker_verdict=failed、recommend=review；沒有可核對的日期、金額或來源，不能通過日期審核。DB鄰近112/1、112/2、112/4均未成功，只有更晚的114/12與115/1資料，無法提供本筆日期節奏；MOPS查詢6921/112回傳空結果，也沒有官方申報日可支持。故拒絕。
7610,112,3,2023-04-11,m_txt,,[],reject,"7610聯友金屬-創112/3的完整dump有15條查詢，均圍繞股號、公司名、2023年3月及7227萬／73.06%，模型原文為DATE=2023-04-11、TITLE=聯友金屬112年3月營收7227萬、年增73.06%、URL=NONE，extracted同日同標題、source=m_txt，error=null、worker_verdict=success、recommend=review；但chunks=[]且沒有可追溯URL，因此模型未留下可直接支持公告日的檢索來源。WantGoo、Goodinfo與MoneyDJ歷史表確實列2023/3營收約72,275千元、年增約73.05%至73.06%，支持金額與年增率，但不能獨立確認模型的2023-04-11日期。DB僅有112/1=2023-02-08，112/2與112/4未成功；雖然4/11落在次月公告窗且不明顯違反節奏，鄰月不足以證明本日。MOPS查詢7610/112回傳空結果，無官方日期可補強。故因日期證據不足而拒絕，不自行把外部數字或推定日期寫入DB。"
8162,112,3,2023-04-10,m_txt,,"[""cnyes.com""]",approve,"8162微矽電子-創112/3的完整dump：DATE=2023-04-10，TITLE為「微矽電子3月營收0.67億元年減44.85% 1—3月達1.83億元」，URL=NONE，extracted同日同標題、source=m_txt，chunks=[cnyes.com]，error=null、worker_verdict=success、recommend=review；11條搜尋均鎖定8162、微矽電子、2023年3月與標題數字，無不相關標題污染。Yahoo刊載中央社公告頁明列2023年4月10日，標題為2023年3月合併營收6688.8萬元、年減44.85%；WantGoo列2023/3營收66,888千元、去年同期121,281千元、年減44.84%且累計183,061千元，Goodinfo列約0.669億、年減44.8%、累計1.83億，精確支持月營收、年增率與累計標題。DB鄰月112/2=2023-03-09、112/4=2023-05-10，4/10符合該檔次月公告節奏；MOPS查詢8162/112回傳空結果，沒有日期衝突。故核准。"
1102,112,4,2023-05-10,m_txt,https://www.nstock.tw/news/article_c?id=283906,"[""cnyes.com"", ""nstock.tw""]",approve,"1102亞泥112/4完整dump：DATE=2023-05-10，TITLE為「亞泥4月營收71.69億元年減17.7% 1—4月達263.78億元」，URL為nStock文章且url_check=ok，extracted同日同標題、source=m_txt，chunks=[cnyes.com,nstock.tw]，error=null、worker_verdict=success、recommend=review；6條搜尋均鎖定亞泥、1102、2023年4月營收與該標題，無不相關標題污染。Goodinfo列2023/04合併營收71.69億、年減17.7%、1—4月263.8億；iStock列71.69億、年減17.69%、累計263.78億；WantGoo與StockGo列7,168,871千元、去年同期8,710,220千元、年減17.69%及累計26,377,580千元，精確支持標題。DB鄰月112/2=2023-03-09、112/6=2023-07-10，5/10符合此檔次月公告節奏；MOPS查詢1102/112回傳空結果，無日期衝突。故核准。"
1538,112,4,2023-05-04,m_txt,,[],approve,"1538正峰112/4完整dump：DATE=2023-05-04，TITLE為「正峰4月營收0.22億元年增92.49% 1—4月達0.75億元」，URL=NONE，extracted同日同標題、source=m_txt，chunks=[]，error=null、worker_verdict=success、recommend=review；14條搜尋均以1538、正峰、112年4月／2023年4月營收為核心，雖有重搜完整標題的自我驗證訊號，但沒有不相關公司完整標題污染。WantGoo與AGD列2023/4營收21,967千元、年增92.49%、累計74,923千元；Goodinfo列約0.22億、年增92.5%、累計0.75億，且1月15,616千元＋2月17,257千元＋3月20,083千元＋4月21,967千元=74,923千元，累計數精確吻合。DB鄰月112/3=2023-04-07、112/5=2023-06-09，5/4符合該檔次月公告節奏；MOPS查詢1538/112回傳空結果，無日期衝突。獨立營收與累計核對支持模型日期與標題，故核准。"
1713,112,4,,,,[],reject,1713國化112/4的完整dump顯示47條搜尋，前段與後段均查詢1713、國化、112年4月／2023年4月營收，並反覆搜尋2853萬、45.26%等候選字串；但模型最後原文仍只有DATE: NONE，沒有TITLE或URL，extracted=null、chunks=[]、url_check=null、worker_verdict=failed、recommend=review。候選查詢中的數字不是模型可核對的輸出，不能據此補寫日期。DB鄰月112/3=2023-04-09、112/5=2023-06-05，僅能說明次月公告節奏，不能替本筆建立日期；MOPS查詢1713/112回傳空結果，無官方日期可支持。故拒絕。
2892,109,1,2020-02-10,m_txt,,[],reject,2892第一金109/1的完整dump有26條搜尋，查詢集中於第一金、2892、109年1月／2020年1月，但模型原文TITLE是「(2892)第一金-代子公司第一銀行公告109年1月份自結合併盈餘」，不是本任務要求的營收公告，也沒有營收金額或年增率；URL=NONE、chunks=[]、url_check=null，雖然extracted日期為2020-02-10且worker_verdict=success、recommend=review，仍不能以盈餘公告替代營收證據。DB鄰月僅有109/4=2020-05-08的營收成功列，及更晚月份的營收日期；這只能顯示次月公告慣例，不能證明本筆應有何營收日期。MOPS查詢2892/109回傳空結果，無官方營收公告可補強。故拒絕。
2101,112,4,2023-05-04,m_txt,,"[""cmoney.tw""]",reject,2101南港112/4完整dump有14條搜尋，查詢包含股號、公司、2023年4月與候選營收字串，chunks=[cmoney.tw]；但模型原文TITLE僅為「南港(2101)4月營收創近2個月新低，年減逾兩成」，沒有本檔具體營收金額或精確年增率，URL=NONE、extracted同日但無URL、url_check=null。這種質性標題不能支撐可核對的營收數值與日期，不能以搜尋中的候選數字自行補寫。DB鄰月112/1=2023-02-03、112/5=2023-06-05，僅可說明次月公告節奏；112/2與112/3未成功，MOPS查詢2101/112回傳空結果，無官方日期或數字可補強。故拒絕。
2412,112,4,2023-05-10,m_txt,,"[""allnews.tw"", ""pressplay.cc""]",reject,"2412中華電112/4完整dump有14條搜尋，查詢包含中華電、2412、2023年4月與營收／財報關鍵字，chunks=[allnews.tw,pressplay.cc]；但模型原文TITLE為「〈電信三雄財報〉中華電坐穩獲利雙冠王 前4月每股賺1.67元」，內容是財報獲利與EPS，不是4月營收公告，沒有本筆營收金額或年增率，URL=NONE、extracted雖有2023-05-10但無URL、url_check=null。DB鄰月112/3=2023-04-11、112/5=2023-06-09，僅說明次月公告節奏，不能把獲利新聞轉成營收證據；MOPS查詢2412/112回傳空結果，無官方營收資料可補強。故拒絕。"
2442,112,4,2023-05-10,m_txt,,[],approve,"2442新美齊112/4完整dump：DATE=2023-05-10，TITLE為「新美齊4月營收0.42億元年增346.5% 1—4月達0.70億元」，URL=NONE，extracted同日同標題、source=m_txt，chunks=[]，error=null、worker_verdict=success、recommend=review；10條搜尋均圍繞2442、新美齊、2023年4月營收及標題數字，沒有不相關公司標題污染。Goodinfo列2023/4合併營收0.422億、年增346.5%、累計0.701億；WantGoo列42,154千元、去年同期9,441千元、年增346.49%、累計70,099千元，HiStock與Fubon亦支持同一數字。累計數由1月9,105＋2月9,195＋3月9,645＋4月42,154=70,099千元精確吻合標題。DB鄰月112/3=2023-04-12、112/5=2023-06-09，5/10符合該檔次月公告節奏；MOPS查詢2442/112回傳空結果，無日期衝突。故核准。"
2465,112,4,2023-05-08,m_txt,,[],approve,"2465麗臺112/4完整dump：DATE=2023-05-08，TITLE為「麗臺4月營收2.78億元年減13.16% 1—4月達10.52億元」，URL=NONE，extracted同日同標題、source=m_txt，chunks=[]，error=null、worker_verdict=success、recommend=review；5條搜尋均鎖定2465、麗臺、2023年4月營收及標題，無不相關公司標題污染。Goodinfo列2023/4營收2.78億、年減13.2%、累計10.52億；Yahoo列277,853千元、去年同期319,960千元、年減13.16%、累計1,051,951千元；WantGoo、iStock與Fubon亦支持相同月營收與年增率。1—4月累計由198,399＋209,881＋365,818＋277,853=1,051,951千元精確吻合標題。DB鄰月112/3=2023-04-11、112/5=2023-06-08，5/8符合該檔次月公告節奏；MOPS查詢2465/112回傳空結果，無日期衝突。故核准。"
2603,112,4,2023-05-09,m_txt,https://ctee.com.tw/news/industry/860161.html,[],approve,2603長榮112/4：dump為2023-05-09、4月營收223.37億元；Yahoo中央社公告同日明載2603 2023年4月合併營收223.37億元，Goodinfo月營收表列2023/04 223.4億、月增2.06%、年減60.2%、累計891.6億，CMoney及愛玩股亦交叉吻合；DB鄰月112/2為2023-03-09、112/5為2023-06-09，日期節奏一致，足以支持本筆日期與營收。
3026,112,4,2023-05-05,m_txt,,"[""cnyes.com""]",approve,"3026禾伸堂112/4：dump為2023-05-05、4月營收10.95億元、年減12.57%、前四月46.14億元；鉅亨公告頁標示2023-05-05 18:02，並列出1,095,200千元、-12.57%、累計4,614,215千元，TechNews、FindPrice、Goodinfo亦交叉吻合；DB鄰月112/1為2023-02-07、1,027百萬元，112/5為2023-06-07、1,154百萬元，公告節奏與數值連續，證據足以支持本筆。"
3051,112,4,2023-05-08,m_txt,,[],approve,"3051力特112/4：dump為2023-05-08、4月營收1.82億元、年減39%、前四月6.57億元；Yahoo中央社公告明載同日與3051，Goodinfo、玩股網、CMoney及其他營收資料均支持4月181,775千元、年減約39%、累計657,192千元；DB鄰月112/1、112/3、112/5公告日分別為2023-02-07、2023-04-11、2023-06-07，數值與月份連續，足以支持本筆。"
3162,112,4,2023-05-11,m_txt,,[],reject,"3162精確112/4：營收數字有支持，玩股網與富邦資料列4月301,155千元、年增115.43%、累計1,153,347千元；但日期證據相反，Yahoo中央社公告明確標示日期為2023-05-10，而dump/extracted標為2023-05-11，chunks又為空且URL為NONE，無法證明任務日期2023-05-11，故reject。"
3508,112,4,2023-05-10,m_txt,,[],reject,"3508位速112/4：Yahoo營收表、玩股網、Goodinfo與MoneyDJ均支持4月營收66,928千元（約0.67億元）、年減37.54%、前四月272,867千元；但這些側查沒有明確提供該筆2023-05-10公告日的來源繫結，dump/extracted僅為無URL摘要且chunks為空，標題也未含金額，故日期證據不足，reject。"
3597,112,4,2023-05-08,m_txt,,"[""cnyes.com""]",approve,"3597映興112/4：dump為2023-05-08、4月營收0.56億元、年減11.35%、前四月2.28億元；CMoney原文頁標示2023-05-08 17:10，明載4月合併營收5.62千萬元、YoY -11.35%、前四月約2.28億，玩股網、Goodinfo與MoneyDJ並列56,216千元及累計228,369千元；DB鄰月112/1、2、3、5公告日為2023-02-05、03-05、04-10、06-06，數值與日期連續，足以支持本筆。"
3624,112,4,2023-05-09,m_txt,,"[""money-link.com.tw"", ""money-link.com.tw""]",approve,"3624光頡112/4：dump完整標示2023-05-09、4月營收202,722千元、月減19.65%、年減22.09%；chunks記錄money-link.com.tw，玩股網、Goodinfo、HiStock與MoneyDJ/富聯網均重現202,722千元及對應變動率，累計875,662千元亦一致；DB鄰月112/3為2023-04-07、112/5為2023-06-06，公告節奏與營收數值連續，未發現日期反證，足以支持本筆。"
5314,109,2,2020-03-09,m_txt,,"[""cnyes.com""]",approve,"5314世紀*109/2：dump標示2020-03-09、2月營收約0.01億元、年減77.64%、前兩月約0.03億元；Goodinfo月營收表直接列2020/02合併營收0.0112億、年減77.6%、累計0.0305億，IFA歷史月表亦列109年2月1,115千元，與標題數值一致；chunks記錄cnyes.com，且未發現日期反證，足以支持本筆。"
4702,112,4,2023-05-09,m_txt,,"[""cnyes.com""]",approve,"4702中美實112/4：dump標示2023-05-09、4月營收0.53億元、年減35.85%、前四月2.28億元；Yahoo/鉅亨相關結果與阿股達、Goodinfo、其他月營收資料均支持約53,130千元、YoY -35.85%及累計約228,000千元，標題資訊完整一致；chunks記錄cnyes.com，DB鄰月112/1、3、5公告日為2023-02-08、04-09、06-09，日期節奏連續且未見反證，足以支持本筆。"
4722,112,4,2023-05-05,m_txt,,[],approve,"4722國精化112/4：dump標示2023-05-05、4月營收2.79億元、年減28.45%、前四月10.19億元；鉅亨原始公告頁標示2023-05-05 16:40，列出279,465千元、-28.45%、累計1,019,070千元，Goodinfo與HiStock亦一致，標題與公告內容完全對應；chunks雖空但無日期反證，足以支持本筆。"
6613,109,2,2020-03-09,m_txt,,"[""cnyes.com""]",approve,6613朋億*109/2：dump標示2020-03-09，合併標題雖同時提到聖暉與朋億，但鉅亨原文2020-03-09 18:36明確分列朋億(6613)2月營收2.59億元、月減11.59%、年增29.98%、前兩月5.52億元；Yahoo同日朋億營收資料與Goodinfo 2020/02月表亦一致，足以唯一支持本筆。
4911,112,4,2023-05-03,m_txt,,"[""cnyes.com""]",approve,"4911德英112/4：dump標示2023-05-03、4月營收0.14億元、年增743%、前四月0.55億元；玩股網、Yahoo、Goodinfo、愛玩股與富邦合併月營收表一致列14,213千元、YoY 743%、累計54,979千元，標題與數據完整對應；chunks記錄cnyes.com，DB鄰月112/1、2、3、5公告日為2023-02-02、03-02、04-06、06-01，日期序列連續且未見反證，足以支持本筆。"
5547,112,4,,,,[],reject,5547久舜112/4：完整dump為DATE:NONE、extracted為null、worker_verdict=failed，雖完成28次搜尋仍沒有標題、來源URL或可核驗日期；DB僅有鄰月任務，MOPS回傳空，無法建立本筆證據鏈，故reject而不retry。
6645,112,4,,,,[],reject,6645金萬林-創112/4：完整dump為DATE:NONE、extracted為null、worker_verdict=failed，已完成20次搜尋仍無標題、URL、日期或可核驗內容；DB鄰月多為undone/failed，MOPS回傳空，無法建立本筆證據鏈，故reject而不retry。
6951,112,4,,,,[],reject,6951青新-創112/4：完整dump為DATE:NONE、extracted為null、worker_verdict=failed，完成12次搜尋仍無標題、URL、日期或營收內容；DB鄰月112/1與112/2為prelisting，其餘亦無可用成功證據，MOPS回傳空，無法建立本筆證據鏈，故reject而不retry。
8421,112,4,2023-05-09,m_txt,,[],approve,"8421旭源112/4：dump標示2023-05-09、標題記載4月營收雙減及年減8.16%；MoneyDJ原文標示2023-05-09 20:31，列4月營收90,120千元、年減8.16%、累計372,272千元，Yahoo、Goodinfo、阿股達與愛玩股月表亦一致；DB鄰月112/1、2、3、5公告日為2023-02-09、03-09、04-07、06-09，日期序列連續，足以支持本筆。"
1215,112,5,2023-06-09,m_txt,,"[""cnyes.com""]",approve,"1215卜蜂112/5：dump標示2023-06-09、5月營收25.20億元、年增9%、前五月122.22億元；鉅亨公告頁標示2023-06-09 17:00，列2,519,816千元、YoY 9%、累計12,222,464千元，Goodinfo月營收表亦一致；chunks記錄cnyes.com，標題與公告內容完整對應，足以支持本筆。"
1409,112,5,2023-06-09,m_txt,,[],approve,"1409新纖112/5：dump標示2023-06-09、5月營收31.92億元、年減20.89%；玩股網與Yahoo營收表列3,191,580千元、YoY約-20.89%、累計15,357,200千元，鉅亨產品營收資料及CMoney公告結果亦一致對應2023年5月；未發現日期反證，足以支持本筆。"
1605,112,5,2023-06-09,m_txt,https://www.nstock.tw/news/article_c?id=300042,"[""nstock.tw""]",approve,"1605華新112/5：dump標示2023-06-09、5月營收177.11億元、年增0.46%、前五月846.39億元，URL_check=ok；Yahoo、Goodinfo與玩股網月營收資料一致列17,711,337千元、月增8.99%、YoY 0.46%、累計84,639,034千元，DB鄰月112/1-4與112/6-7日期及營收數值連續，足以支持本筆。"
